Killed,Killed Class,Death Type,Death Class,X,Y,Z,Grid,Killed By,Killed By Class,Year,Month,Day,Hour,Minute
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,Land_Smokestack_01_factory_F,NA,,15741,4752.19,0.000396729,157924,CX-X Nuwisha,JLTS_Clone_P2_DC15A_501,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,RD501_opfor_unit_B1,NA,,16311.3,4179.75,0.00143909,163918,CP Sig,JLTS_Clone_P2_DC15A_501,1985,5,10,8,56
,RD501_opfor_unit_B2_droid_Standard,NA,,16689.9,4598.21,0.0014801,166923,CT Dalton,JLTS_Clone_P2_DC15A_501,1985,5,10,8,56
,RD501_opfor_unit_B1,NA,,16288.2,4206.55,0.00143909,162919,CS Duke,JLTS_Clone_P2_DC15A_501,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,RD501_opfor_unit_B1,NA,,16499.7,4298.67,0.00139046,164920,CP Gamble,JLTS_Clone_P2_DC15A_501,1985,5,10,8,56
,RD501_opfor_unit_B1,NA,,16403.4,4206.06,0.00144005,164919,CM-S Spark,JLTS_Clone_P2_DC15A_501,1985,5,10,8,56
,Land_Radar_01_antenna_base_F,NA,,15720.7,4716.12,-0.00774956,157924,CX-X Nuwisha,JLTS_Clone_P2_DC15A_501,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,RD501_opfor_unit_B1,NA,,16399.5,4192.5,0.00143909,163919,CM Lyssa,JLTS_Clone_P2_DC15A_501,1985,5,10,8,57
,RD501_opfor_unit_B1,NA,,16460.1,4144.44,0.00143909,164918,CT Wizard,JLTS_Clone_P2_DC15A_501,1985,5,10,8,57
,RD501_opfor_unit_B1,NA,,16484.8,4106.67,0.00143909,164918,CT Luck,JLTS_Clone_P2_DC15A_501,1985,5,10,8,57
,RD501_opfor_unit_B1,NA,,16400.5,4192.63,0.0778999,164919,CM-S Spark,JLTS_Clone_P2_DC15A_501,1985,5,10,8,57
,RD501_opfor_unit_B1,NA,,16388.3,4229.81,0.00143909,163919,CT Wizard,JLTS_Clone_P2_DC15A_501,1985,5,10,8,57
,RD501_opfor_unit_B1,NA,,16407.2,4196.36,0.00143909,164919,CT Wizard,JLTS_Clone_P2_DC15A_501,1985,5,10,8,57
,RD501_droideka_mobile,NA,,16646.5,4420.63,-0.197113,166921,CT Nesvy,JLTS_Clone_P2_DC15A_501,1985,5,10,8,57
,O_UAV_AI,NA,,16646.5,4420.63,-0.148384,166921,Error: No vehicle,,1985,5,10,8,57
,RD501_opfor_unit_B1,NA,,16335,4200.88,0.00143909,163919,CT Tideend,JLTS_Clone_P2_DC15A_501,1985,5,10,8,57
,Land_Workshop_02_grey_F,NA,,16428.6,4157.77,-0.0242634,164918,CX-X Nuwisha,JLTS_Clone_P2_DC15A_501,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,RD501_opfor_unit_B1,NA,,16425.3,4134.29,0.00143909,164918,CX-X Nuwisha,JLTS_Clone_P2_DC15A_501,1985,5,10,8,57
,RD501_opfor_unit_B1,NA,,16434.2,4132.48,0.00143909,164918,CX-X Nuwisha,JLTS_Clone_P2_DC15A_501,1985,5,10,8,57
,RD501_opfor_unit_B1,NA,,16425,4174.89,0.00143909,164918,CX-X Nuwisha,JLTS_Clone_P2_DC15A_501,1985,5,10,8,57
,RD501_opfor_unit_B1,NA,,16434.7,4163.58,0.00143909,164918,CX-X Nuwisha,JLTS_Clone_P2_DC15A_501,1985,5,10,8,57
,RD501_opfor_unit_B1,NA,,16450.4,4145.16,0.00143909,164918,CX-X Nuwisha,JLTS_Clone_P2_DC15A_501,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,RD501_opfor_unit_B1,NA,,16459.2,4114.23,0.00143909,164918,CX-X Nuwisha,JLTS_Clone_P2_DC15A_501,1985,5,10,8,57
,Land_House_Small_01_F,NA,,16488.7,4082.27,0,164917,CX-X Nuwisha,JLTS_Clone_P2_DC15A_501,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,RD501_opfor_unit_B1,NA,,16493.8,4083.51,0.014966,164917,CX-X Nuwisha,JLTS_Clone_P2_DC15A_501,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,57
,RD501_opfor_unit_B1,NA,,16462.6,3990.07,0.00143623,164917,CX-X Nuwisha,JLTS_Clone_P2_DC15A_501,1985,5,10,8,57
,RD501_opfor_unit_B1,NA,,16501.5,4022.22,0.001441,165917,CX-X Nuwisha,JLTS_Clone_P2_DC15A_501,1985,5,10,8,57
,RD501_opfor_unit_B1,NA,,16336.3,4207.59,0.00143909,163919,CT Tideend,JLTS_Clone_P2_DC15A_501,1985,5,10,8,57
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,58
,RD501_opfor_unit_B1,NA,,16453.6,3916.14,0.00145912,164916,CX-X Nuwisha,JLTS_Clone_P2_DC15A_501,1985,5,10,8,58
,RD501_opfor_unit_B1,NA,,16446.1,3913.27,0.00139141,164916,CX-X Nuwisha,JLTS_Clone_P2_DC15A_501,1985,5,10,8,58
,RD501_opfor_unit_B1,NA,,16454.9,3916.75,0.00142193,164916,CX-X Nuwisha,JLTS_Clone_P2_DC15A_501,1985,5,10,8,58
,RD501_opfor_unit_B1,NA,,16446.9,3937.94,0.00144577,164916,CX-X Nuwisha,JLTS_Clone_P2_DC15A_501,1985,5,10,8,58
,RD501_opfor_unit_B1,NA,,16486.5,3932.15,0.00148296,164916,CX-X Nuwisha,JLTS_Clone_P2_DC15A_501,1985,5,10,8,58
CI Exeter,JLTS_Clone_P2_DC15A_501,INF,RTO,7722.96,5484.61,-0.0495911,077931,,JLTS_Clone_P2_DC15A_501,1985,5,10,8,58
,RD501_opfor_unit_B1,NA,,16466.7,4235.18,0.00140858,164919,CP Gamble,JLTS_Clone_P2_DC15A_501,1985,5,10,8,58
,RD501_opfor_unit_B1,NA,,16376.5,4235,0.00143909,163919,CT Wizard,JLTS_Clone_P2_DC15A_501,1985,5,10,8,58
,RD501_opfor_unit_B1,NA,,16352.8,4173.19,0.00143909,163918,CT Wizard,JLTS_Clone_P2_DC15A_501,1985,5,10,8,58
,RD501_opfor_unit_B1,NA,,16466.5,4151.87,0.00143909,164918,CT Luck,JLTS_Clone_P2_DC15A_501,1985,5,10,8,58
,RD501_droideka_mobile,NA,,16116.7,4327.04,-0.209805,161920,CS Rupert,JLTS_Clone_P2_DC15A_501,1985,5,10,8,58
,O_UAV_AI,NA,,16116.7,4327.04,-0.161758,161920,Error: No vehicle,,1985,5,10,8,58
,RD501_opfor_unit_B1,NA,,16474.1,4096.85,0.00143909,164918,CT Luck,JLTS_Clone_P2_DC15A_501,1985,5,10,8,58
,RD501_opfor_unit_B1,NA,,16388.2,4182.65,0.00143909,163918,CT Tideend,JLTS_Clone_P2_DC15A_501,1985,5,10,8,58
,RD501_opfor_unit_B1,NA,,16477.4,4093.56,0.00143909,164918,CT Luck,JLTS_Clone_P2_DC15A_501,1985,5,10,8,59
,RD501_opfor_unit_B1,NA,,16353.2,4194.72,0.00143909,163919,CM-S Spark,JLTS_Clone_P2_DC15A_501,1985,5,10,8,59
,RD501_opfor_unit_B1,NA,,16316.9,4156.25,0.00143909,163918,CM-S Spark,JLTS_Clone_P2_DC15A_501,1985,5,10,8,59
,RD501_opfor_unit_B1,NA,,16341.9,4174.69,0.00143909,163918,CM-S Spark,JLTS_Clone_P2_DC15A_501,1985,5,10,8,59
,RD501_opfor_unit_B1,NA,,16371.1,4150.56,0.00143909,163918,CM-C Jeremy,JLTS_Clone_P2_DC15A_501,1985,5,10,8,59
,RD501_opfor_unit_B1,NA,,16711.2,4534.18,0.00236511,167922,CT Odd,JLTS_Clone_P2_DC15A_501,1985,5,10,8,59
,RD501_opfor_unit_B1,NA,,16723.9,4540.22,0.00146484,167922,CT Odd,JLTS_Clone_P2_DC15A_501,1985,5,10,8,59
,RD501_opfor_unit_B1,NA,,16332.5,4158.06,0.00143909,163918,CT Tideend,JLTS_Clone_P2_DC15A_501,1985,5,10,8,59
,RD501_opfor_unit_B1,NA,,16758.8,4558.12,0.0014801,167922,CT Wizard,JLTS_Clone_P2_DC15A_501,1985,5,10,9,0
,RD501_opfor_unit_B1,NA,,16692.1,4630.21,0.00202179,166923,CR-C Barron,JLTS_Clone_P2_DC15A_501,1985,5,10,9,0
,RD501_opfor_unit_B1,NA,,16784.2,4581.59,-0.00553131,167922,CT Odd,JLTS_Clone_P2_DC15A_501,1985,5,10,9,0
,RD501_opfor_unit_B1,NA,,16739.2,4389.86,0.00151443,167921,CI-S Soyvolon,JLTS_Clone_P2_DC15A_501,1985,5,10,9,0
,RD501_opfor_unit_B1,NA,,16745.8,4446.48,0.00222397,167921,CM Infamous,JLTS_Clone_P2_DC15A_501,1985,5,10,9,0
,RD501_opfor_unit_B1,NA,,16313.6,4181.75,0.00143909,163918,CT Tideend,JLTS_Clone_P2_DC15A_501,1985,5,10,9,0
,RD501_opfor_unit_B1,NA,,16797.7,4590.18,0.00215149,167923,CP Gamble,JLTS_Clone_P2_DC15A_501,1985,5,10,9,0
,RD501_opfor_unit_B1,NA,,16279,4149.7,0.00143909,162918,CT Tideend,JLTS_Clone_P2_DC15A_501,1985,5,10,9,0
,RD501_opfor_unit_B1,NA,,16686.6,4636.68,0.00177765,166923,CR-C Barron,JLTS_Clone_P2_DC15A_501,1985,5,10,9,0
,RD501_opfor_unit_B1,NA,,16785.2,4426.41,0.00202179,167921,CM Infamous,JLTS_Clone_P2_DC15A_501,1985,5,10,9,0
,RD501_opfor_unit_B2_droid_Standard,NA,,16138.4,4309.64,0.00143909,161920,CT Yokai,JLTS_Clone_P2_DC15A_501,1985,5,10,9,0
,RD501_opfor_unit_B1,NA,,16781.2,4578.68,0.0021286,167922,CP Gamble,JLTS_Clone_P2_DC15A_501,1985,5,10,9,0
,RD501_opfor_unit_B1,NA,,16699.5,4634.28,0.00144958,166923,CP Hosed,JLTS_Clone_P2_DC15A_501,1985,5,10,9,0
,RD501_opfor_unit_B1,NA,,16763,4510.36,0.00100708,167922,CT Dalton,JLTS_Clone_P2_DC15A_501,1985,5,10,9,0
,RD501_opfor_unit_B1,NA,,16757.8,4601.02,0.00175476,167923,CT Odd,JLTS_Clone_P2_DC15A_501,1985,5,10,9,0
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,0
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,0
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,0
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,0
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,0
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,0
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,0
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,0
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,0
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,0
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,0
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,0
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,0
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,0
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,0
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,0
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,0
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,0
